,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
11,,zemu_control-69aa526,,,0.0,6.505,,,0.0,0.0,-9.2225,,,0.8393,8,0.0,6.974,1.6486,,,,0.0,0.0,id_50,-0.6372,,,0.0,1.3562,0.0,,12.5205,,,0.0,151077,0.0,12
12,,zemu_control-69aa526,,,0.0,4.6997,,,0.0,0.0,-10.4985,,,1.6992,8,0.0,6.7643,1.2656,,,,0.0,0.0,id_50,-0.7161,,,0.0,3.7591,-0.0,,9.1902,,,0.0,151078,0.0,13
13,,zemu_control-69aa526,,,0.0,5.7762,,,-0.0,0.0,-12.431,,,0.4494,8,0.0,10.1004,1.2927,,,,0.0,0.0,id_50,-0.8486,,,0.0,2.8941,0.0,,14.4196,,,0.0,151079,0.0,14
14,,zemu_control-69aa526,,,0.0,11.4561,,,0.0,0.0,-12.619,,,2.3906,8,0.0,8.5256,1.6918,,,,0.0,0.0,id_50,-0.7342,,,0.0,2.987,0.0,,17.7397,,,0.0,151080,0.0,15
15,,zemu_control-69aa526,,,0.0,4.1782,,,0.0,-0.0,-3.6493,,,1.0389,8,0.0,3.2342,0.0807,,,,0.0,-0.0,id_50,-0.5084,,,0.0,2.0085,0.0,,5.2078,,,0.0,151081,0.0,16
16,,zemu_control-69aa526,,,0.0,3.8552,,,0.0,-0.0,-4.2684,,,1.1299,8,0.0,6.6603,0.1074,,,,0.0,0.0,id_50,-0.4859,,,0.0,2.2686,0.0,,5.1035,,,0.0,151082,0.0,17
17,,zemu_control-69aa526,,,0.0,1.0811,,,0.0,0.0,-3.0158,,,0.2114,8,0.0,4.1066,-1.0595,,,,0.0,0.0,id_50,-0.1243,,,0.0,1.1891,0.0,,3.8802,,,0.0,151083,0.0,18
18,,zemu_control-69aa526,,,0.0,8.9067,,,0.0,0.0,-6.5862,,,2.4384,8,0.0,6.4454,0.217,,,,0.0,0.0,id_50,-0.6821,,,0.0,3.1565,0.0,,10.3631,,,0.0,151084,0.0,19
19,,zemu_control-69aa526,,,0.0,4.9899,,,0.0,0.0,-6.7426,,,1.6676,8,0.0,6.1997,0.0511,,,,0.0,0.0,id_50,-0.8253,,,0.0,2.4417,0.0,,8.3975,,,0.0,151085,0.0,20
20,,zemu_control-69aa526,,,0.0,9.3499,,,0.0,0.0,-7.9323,,,2.3579,8,0.0,9.1169,0.0529,,,,0.0,0.0,id_50,-0.8817,,,0.0,3.1223,0.0,,12.6308,,,0.0,151086,0.0,21
21,,zemu_control-69aa526,,,0.0,2.1517,,,0.0,0.0,-2.0879,,,1.6946,8,0.0,0.1187,0.1034,,,,0.0,0.0,id_50,-0.0001,,,0.0,1.6001,0.0,,0.8416,,,0.0,151087,0.0,22
22,,zemu_control-69aa526,,,0.0,1.2112,,,0.0,0.0,-1.6803,,,1.336,8,0.0,2.1496,-0.0092,,,,0.0,0.0,id_50,0.0786,,,0.0,0.6714,0.0,,0.8146,,,0.0,151088,0.0,23
23,,zemu_control-69aa526,,,0.0,4.3849,,,0.0,-0.0,-4.9462,,,1.3107,8,0.0,7.168,0.0268,,,,0.0,0.0,id_50,-1.1778,,,0.0,2.0846,-0.0,,7.0869,,,0.0,151089,0.0,24
24,,zemu_control-69aa526,,,0.0,7.2194,,,0.0,0.0,-5.1392,,,1.7793,8,0.0,7.2378,-0.0378,,,,0.0,0.0,id_50,-1.1033,,,0.0,1.1498,0.0,,10.5707,,,0.0,151090,0.0,25
25,,zemu_control-69aa526,,,0.0,0.012,,,0.0,0.0,-0.0491,,,0.0461,8,0.0,0.2401,-0.0208,,,,0.0,0.0,id_50,0.0107,,,0.0,0.059,0.0,,-0.0339,,,0.0,151091,0.0,26
26,,zemu_control-69aa526,,,0.0,5.2973,,,0.0,0.0,-3.8908,,,1.7231,8,0.0,1.2556,-0.0019,,,,0.0,0.0,id_50,-0.1424,,,0.0,4.0012,-0.0,,3.6081,,,0.0,151092,0.0,27
27,,zemu_control-69aa526,,,0.0,-0.9005,,,0.0,-0.0,-3.9587,,,-0.0101,8,0.0,3.476,-0.1219,,,,0.0,0.0,id_50,-0.2334,,,0.0,0.3994,-0.0,,3.0242,,,0.0,151093,0.0,28
28,,zemu_control-69aa526,,,0.0,1.5931,,,0.0,-0.0,-2.9257,,,0.5009,8,0.0,2.364,0.5042,,,,0.0,0.0,id_50,-0.1481,,,0.0,0.9687,0.0,,2.6932,,,0.0,151094,0.0,29
29,,zemu_control-69aa526,,,0.0,2.1439,,,0.0,0.0,-4.4058,,,0.5793,8,0.0,0.2721,0.4109,,,,0.0,0.0,id_50,-0.3269,,,0.0,2.275,-0.0,,3.6114,,,0.0,151095,0.0,30
30,,zemu_control-69aa526,,,0.0,1.4177,,,0.0,0.0,-0.8936,,,0.6304,8,0.0,0.3853,-0.1657,,,,0.0,0.0,id_50,-0.0287,,,0.0,1.171,0.0,,0.7044,,,0.0,151096,0.0,31
31,,zemu_control-69aa526,,,0.0,1.8666,,,0.0,0.0,-3.2012,,,1.201,8,0.0,3.7715,-0.1108,,,,0.0,0.0,id_50,-0.0433,,,0.0,0.5267,0.0,,3.4941,,,0.0,151097,0.0,32
32,,zemu_control-69aa526,,,0.0,0.4787,,,0.0,-0.0,-0.0961,,,0.1624,8,0.0,1.9536,0.0463,,,,0.0,0.0,id_50,-0.0486,,,0.0,0.0031,0.0,,0.4117,,,0.0,151098,0.0,33
33,,zemu_control-69aa526,,,0.0,0.0121,,,0.0,0.0,-0.1134,,,0.0346,8,0.0,1.375,0.0559,,,,0.0,0.0,id_50,0.0529,,,0.0,0.0261,-0.0038,,-0.0402,,,0.0,151099,0.0,34
34,,zemu_control-69aa526,,,0.0,-0.4513,,,0.0,-0.0,-0.5881,,,-0.0065,8,0.0,-0.0639,-0.0188,,,,0.0,0.0,id_50,-0.0234,,,0.0,-0.1951,-0.0104,,0.3908,,,0.0,151100,0.0,35
35,,zemu_control-69aa526,,,0.0,6.2323,,,0.0,0.0,-3.4701,,,3.0344,8,0.0,-0.882,0.3384,,,,0.0,0.0,id_50,0.1965,,,0.0,3.6165,-0.0091,,2.5256,,,0.0,151101,0.0,36
36,,zemu_control-69aa526,,,0.0,-0.0795,,,0.0,-0.0,0.0299,,,-0.067,8,0.0,0.8887,-0.0164,,,,0.0,0.0,id_50,0.0692,,,0.0,-0.0247,0.0171,,-0.0877,,,0.0,151102,0.0,37
37,,zemu_control-69aa526,,,0.0,0.6718,,,0.0,0.0,0.4879,,,0.0184,8,0.0,0.0,-0.0267,,,,0.0,0.0,id_50,-0.1881,,,0.0,-0.0007,-0.0175,,0.3986,,,0.0,151103,0.0,38
38,,zemu_control-69aa526,,,0.0,6.0408,,,0.0,-0.0,-5.3952,,,3.2573,8,0.0,1.3317,0.2528,,,,0.0,0.0,id_50,-0.0344,,,0.0,3.0639,-0.0405,,4.9369,,,0.0,151104,0.0,39
39,,zemu_control-69aa526,,,0.0,5.0197,,,0.0,0.0,-9.8479,,,0.9049,8,0.0,2.4325,1.985,,,,0.0,0.0,id_50,0.7626,,,0.0,3.5318,-0.3845,,8.0677,,,0.0,151105,0.0,40
40,,zemu_control-69aa526,,,0.0,-0.0157,,,-0.0,-0.0,-0.0614,,,0.0557,8,0.0,-0.2458,-0.0185,,,,0.0,0.0,id_50,-0.0406,,,0.0,-0.0428,-0.0069,,0.0989,,,0.0,151106,0.0,41
41,,zemu_control-69aa526,,,0.0,0.0183,,,0.0,0.0,-0.3282,,,-0.0029,8,0.0,-0.4201,0.0536,,,,0.0,0.0,id_50,-0.0946,,,0.0,0.2301,0.0308,,0.1296,,,0.0,151107,0.0,42
42,,zemu_control-69aa526,,,0.0,0.0183,,,-0.0,0.0,-0.0032,,,0.0042,8,0.0,1.57,0.0369,,,,0.0,0.0,id_50,0.0082,,,0.0,0.0087,-0.0167,,-0.0198,,,0.0,151108,0.0,43
43,,zemu_control-69aa526,,,0.0,-0.045,,,0.0,0.0,0.1097,,,-0.0186,8,0.0,-0.2458,-0.0857,,,,0.0,0.0,id_50,0.0965,,,0.0,-0.0151,-0.0097,,-0.1219,,,0.0,151109,0.0,44
44,,zemu_control-69aa526,,,0.0,0.0349,,,0.0,0.0,-0.0237,,,0.0386,8,0.0,-0.2458,0.034,,,,0.0,0.0,id_50,-0.0358,,,0.0,0.0036,-0.0004,,0.0186,,,0.0,151110,0.0,45
45,,zemu_control-69aa526,,,0.0,-1.1092,,,0.0,0.0,1.5396,,,-0.3344,8,0.0,0.3096,0.0888,,,,0.0,0.0,id_50,0.1701,,,0.0,-1.1607,-0.0197,,-1.3929,,,0.0,151111,0.0,46
46,,zemu_control-69aa526,,,0.0,3.1542,,,0.0,0.0,-0.6039,,,0.1108,8,0.0,2.7384,-0.0316,,,,0.0,0.0,id_50,-0.342,,,0.0,0.025,0.0435,,3.9524,,,0.0,151112,0.0,47
47,,zemu_control-69aa526,,,0.0,-0.2464,,,0.0,-0.0,-0.4778,,,-0.0372,8,0.0,1.4347,-0.0578,,,,0.0,0.0,id_50,0.0996,,,0.0,0.0353,0.0188,,0.1727,,,0.0,151113,0.0,48
48,,zemu_control-69aa526,,,0.0,-0.357,,,0.0,-0.0,-0.0209,,,-0.0209,8,0.0,0.2721,-0.0511,,,,0.0,0.0,id_50,0.0405,,,0.0,-0.1676,-0.017,,-0.1198,,,0.0,151114,0.0,49
49,,zemu_control-69aa526,,,0.0,0.0182,,,0.0,0.0,-0.0275,,,0.0322,8,0.0,0.0,0.0601,,,,0.0,0.0,id_50,-0.0498,,,0.0,0.0607,-0.0037,,-0.0538,,,0.0,151115,0.0,50
50,,zemu_control-69aa526,,,0.0,1.2772,,,0.0,0.0,-0.1055,,,0.0077,8,0.0,0.2721,0.0149,,,,0.0,0.0,id_50,-0.154,,,0.0,-0.0242,0.006,,1.5322,,,0.0,151116,0.0,51
51,,zemu_control-69aa526,,,0.0,3.093,,,0.0,0.0,-2.3588,,,1.994,8,0.0,1.2387,0.2805,,,,0.0,0.0,id_50,0.1999,,,0.0,0.4506,0.0,,2.5268,,,0.0,151117,0.0,52
52,,zemu_control-69aa526,,,0.0,1.2652,,,0.0,0.0,-0.7724,,,1.0272,8,0.0,0.7917,-0.0346,,,,0.0,0.0,id_50,-0.0512,,,0.0,0.7892,-0.0,,0.3069,,,0.0,151118,0.0,53
53,,zemu_control-69aa526,,,0.0,0.8364,,,0.0,0.0,-1.9393,,,-0.0146,8,0.0,1.2652,0.4297,,,,0.0,0.0,id_50,-0.061,,,0.0,0.9069,0.0,,1.5147,,,0.0,151119,0.0,54
54,,zemu_control-69aa526,,,0.0,0.753,,,0.0,-0.0,-0.4801,,,0.0057,8,0.0,1.0266,0.4124,,,,0.0,0.0,id_50,-0.0706,,,0.0,0.5796,0.0,,0.3061,,,0.0,151120,0.0,55
55,,zemu_control-69aa526,,,0.0,2.5348,,,0.0,0.0,-2.6911,,,1.2575,8,0.0,1.8489,0.367,,,,0.0,0.0,id_50,-0.0489,,,0.0,1.8407,-0.0,,1.8095,,,0.0,151121,0.0,56
56,,zemu_control-69aa526,,,0.0,2.0635,,,0.0,0.0,-1.3953,,,1.1298,8,0.0,1.9793,0.1634,,,,0.0,0.0,id_50,-0.0562,,,0.0,1.7055,0.0,,0.5164,,,0.0,151122,0.0,57
57,,zemu_control-69aa526,,,0.0,2.9909,,,-0.0,0.0,-4.1912,,,1.8787,8,0.0,1.6868,0.2365,,,,0.0,0.0,id_50,0.255,,,0.0,1.3779,0.0,,3.4341,,,0.0,151123,0.0,58
58,,zemu_control-69aa526,,,0.0,3.0586,,,0.0,-0.0,-3.4349,,,1.9721,8,0.0,1.8496,0.2852,,,,0.0,0.0,id_50,0.0972,,,0.0,1.2942,-0.0,,2.8447,,,0.0,151124,0.0,59
59,,zemu_control-69aa526,,,0.0,0.9288,,,0.0,0.0,-2.2116,,,-0.0365,8,0.0,2.7289,0.3907,,,,0.0,0.0,id_50,-0.0318,,,0.0,1.376,-0.0,,1.442,,,0.0,151125,0.0,60
60,,zemu_control-69aa526,,,0.0,3.0805,,,-0.0,0.0,-3.5228,,,1.9835,8,0.0,2.7158,0.2492,,,,0.0,0.0,id_50,0.1447,,,0.0,0.9263,-0.0,,3.2996,,,0.0,151126,0.0,61
61,,zemu_control-69aa526,,,0.0,3.3341,,,0.0,0.0,-4.2219,,,1.9495,8,0.0,2.5086,0.3731,,,,0.0,0.0,id_50,0.2639,,,0.0,1.6357,0.0,,3.3338,,,0.0,151127,0.0,62
62,,zemu_control-69aa526,,,0.0,3.3047,,,0.0,0.0,-4.4138,,,2.021,8,0.0,2.7873,0.2724,,,,0.0,0.0,id_50,0.1714,,,0.0,1.7192,0.0,,3.5343,,,0.0,151128,0.0,63
63,,zemu_control-69aa526,,,0.0,0.9963,,,0.0,0.0,-2.4409,,,0.0433,8,0.0,3.2857,0.2902,,,,0.0,0.0,id_50,-0.4797,,,0.0,-0.008,-0.0065,,3.5979,,,0.0,151129,0.0,64
64,,zemu_control-69aa526,,,0.0,0.3242,,,0.0,0.0,-5.7461,,,1.1609,8,0.0,1.1686,0.0327,,,,0.0,0.0,id_50,-0.4239,,,0.0,-0.7097,-0.0275,,6.0379,,,0.0,151130,0.0,65
65,,zemu_control-69aa526,,,0.0,0.7987,,,0.0,0.0,-0.7272,,,0.0659,8,0.0,1.3463,-0.0179,,,,0.0,0.0,id_50,-0.7359,,,0.0,0.027,-0.0081,,2.1949,,,0.0,151131,0.0,66
66,,zemu_control-69aa526,,,0.0,3.1531,,,0.0,-0.0,-1.6743,,,0.0574,8,0.0,3.5197,0.0714,,,,0.0,0.0,id_50,-0.0545,,,0.0,1.3959,-0.0028,,3.3601,,,0.0,151132,0.0,67
67,,zemu_control-69aa526,,,0.0,2.6882,,,0.0,0.0,-5.6103,,,1.8015,8,0.0,1.4524,-0.0528,,,,0.0,0.0,id_50,-0.406,,,0.0,3.081,0.0017,,3.8732,,,0.0,151133,0.0,68
68,,zemu_control-69aa526,,,0.0,-0.1291,,,0.0,-0.0,-0.083,,,-0.0156,8,0.0,-0.2875,-0.0129,,,,0.0,0.0,id_50,-0.0702,,,0.0,0.0372,-0.0029,,0.0184,,,0.0,151134,0.0,69
69,,zemu_control-69aa526,,,0.0,-0.4139,,,0.0,-0.0,-0.0656,,,-0.064,8,0.0,0.674,-0.0072,,,,0.0,0.0,id_50,-0.1589,,,0.0,-0.1068,-0.0384,,0.027,,,0.0,151135,0.0,70
70,,zemu_control-69aa526,,,0.0,0.0923,,,0.0,0.0,-0.0689,,,-0.0134,8,0.0,0.3631,-0.0015,,,,0.0,0.0,id_50,0.1229,,,0.0,0.0445,-0.004,,0.0128,,,0.0,151136,0.0,71
71,,zemu_control-69aa526,,,0.0,0.1406,,,-0.0,-0.0,-0.0588,,,0.0727,8,0.0,0.6613,-0.014,,,,0.0,0.0,id_50,0.1068,,,0.0,0.1593,-0.0276,,-0.0978,,,0.0,151137,0.0,72
72,,zemu_control-69aa526,,,0.0,0.0243,,,0.0,-0.0,0.0403,,,0.0004,8,0.0,0.4202,0.0098,,,,0.0,0.0,id_50,-0.0059,,,0.0,0.0766,0.0037,,-0.1005,,,0.0,151138,0.0,73
73,,zemu_control-69aa526,,,0.0,0.2126,,,0.0,-0.0,-0.0513,,,-0.1684,8,0.0,0.1964,0.1702,,,,0.0,0.0,id_50,0.0272,,,0.0,0.3384,0.0,,-0.1035,,,0.0,151139,0.0,74
74,,zemu_control-69aa526,,,0.0,0.7136,,,-0.0,0.0,0.1066,,,-0.0144,8,0.0,-0.4832,0.4382,,,,0.0,0.0,id_50,0.0033,,,0.0,0.2335,-0.0,,-0.0537,,,0.0,151140,0.0,75
75,,zemu_control-69aa526,,,0.0,-0.1622,,,0.0,0.0,-0.09,,,-0.0024,8,0.0,-0.0192,-0.0514,,,,0.0,0.0,id_50,-0.0534,,,0.0,-0.0451,0.0,,0.0802,,,0.0,151141,0.0,76
76,,zemu_control-69aa526,,,0.0,0.1116,,,0.0,0.0,-0.1055,,,-0.0175,8,0.0,-0.4597,0.0928,,,,0.0,0.0,id_50,-0.0831,,,0.0,0.1263,-0.0,,0.0984,,,0.0,151142,0.0,77
77,,zemu_control-69aa526,,,0.0,-0.2208,,,0.0,0.0,-0.2808,,,0.0064,8,0.0,-1.3382,0.0134,,,,0.0,0.0,id_50,0.0948,,,0.0,-0.1223,-0.0,,0.0677,,,0.0,151143,0.0,78
78,,zemu_control-69aa526,,,0.0,0.6315,,,0.0,0.0,2.5222,,,0.043,8,0.0,-1.9872,0.0436,,,,0.0,0.0,id_50,0.0783,,,0.0,-0.4666,-0.0,,-1.589,,,0.0,151144,0.0,79
79,,zemu_control-69aa526,,,0.0,-0.225,,,0.0,0.0,0.1056,,,-0.0104,8,0.0,-0.4026,-0.0472,,,,0.0,0.0,id_50,-0.0219,,,0.0,-0.1137,-0.0,,-0.1374,,,0.0,151145,0.0,80
80,,zemu_control-69aa526,,,0.0,0.5505,,,-0.0,0.0,2.4042,,,0.0344,8,0.0,-2.3983,0.0415,,,,0.0,0.0,id_50,0.021,,,0.0,-0.5296,0.0,,-1.4209,,,0.0,151146,0.0,81
81,,zemu_control-69aa526,,,0.0,0.2121,,,0.0,0.0,2.5672,,,0.0659,8,0.0,-3.0571,-0.0118,,,,0.0,0.0,id_50,0.0309,,,0.0,-0.8367,0.0,,-1.6033,,,0.0,151147,0.0,82
82,,zemu_control-69aa526,,,0.0,0.6679,,,0.0,0.0,2.3086,,,0.102,8,0.0,-3.3617,0.0343,,,,0.0,0.0,id_50,-0.034,,,0.0,-0.354,0.0,,-1.3889,,,0.0,151148,0.0,83
83,,zemu_control-69aa526,,,0.0,0.4924,,,0.0,-0.0,-2.0407,,,0.0238,8,0.0,0.6912,0.0194,,,,0.0,0.0,id_50,-0.1724,,,0.0,1.0966,0.0549,,1.5107,,,0.0,151149,0.0,84
84,,zemu_control-69aa526,,,0.0,2.0809,,,0.0,0.0,-2.1532,,,0.0197,8,0.0,0.869,0.005,,,,0.0,0.0,id_50,-0.3728,,,0.0,-0.4449,0.0843,,4.9429,,,0.0,151150,0.0,85
85,,zemu_control-69aa526,,,0.0,1.5117,,,0.0,0.0,-0.7437,,,-0.0001,8,0.0,0.925,-0.0011,,,,0.0,0.0,id_50,-0.0421,,,0.0,0.0208,-0.0673,,2.3452,,,0.0,151151,0.0,86
86,,zemu_control-69aa526,,,0.0,0.1098,,,-0.0,-0.0,-0.4733,,,0.0001,8,0.0,1.7329,0.0002,,,,0.0,0.0,id_50,-0.0077,,,0.0,0.3059,-0.0228,,0.3075,,,0.0,151152,0.0,87
87,,zemu_control-69aa526,,,0.0,3.5639,,,0.0,-0.0,0.6986,,,0.0008,8,0.0,2.5151,-0.0004,,,,0.0,0.0,id_50,-0.0603,,,0.0,-0.0673,-0.0038,,2.9965,,,0.0,151153,0.0,88
88,,zemu_control-69aa526,,,0.0,0.2198,,,0.0,-0.0,-0.4464,,,0.0013,8,0.0,-0.0575,0.0001,,,,0.0,0.0,id_50,-0.0517,,,0.0,0.3206,-0.0138,,0.4099,,,0.0,151154,0.0,89
89,,zemu_control-69aa526,,,0.0,3.366,,,-0.0,-0.0,0.1724,,,0.0027,8,0.0,2.4444,0.0009,,,,0.0,0.0,id_50,-0.4691,,,0.0,0.006,0.0178,,3.6354,,,0.0,151155,0.0,90
90,,zemu_control-69aa526,,,0.0,1.1292,,,0.0,0.0,0.1692,,,-0.0013,8,0.0,2.2943,-0.0006,,,,0.0,0.0,id_50,-0.4281,,,0.0,-0.0369,0.0093,,1.4177,,,0.0,151156,0.0,91
91,,zemu_control-69aa526,,,0.0,0.0257,,,0.0,-0.0,-0.0461,,,0.0003,8,0.0,-0.0426,0.0,,,,0.0,0.0,id_50,-0.0352,,,0.0,0.0379,0.0064,,0.0623,,,0.0,151157,0.0,92
92,,zemu_control-69aa526,,,0.0,0.3175,,,0.0,-0.0,-0.4135,,,0.0004,8,0.0,-0.0456,-0.0002,,,,0.0,0.0,id_50,-0.0225,,,0.0,0.1846,-0.0003,,0.5689,,,0.0,151158,0.0,93
93,,zemu_control-69aa526,,,0.0,0.1158,,,-0.0,0.0,-0.0628,,,-0.0059,8,0.0,0.6682,0.0227,,,,0.0,0.0,id_50,-0.0018,,,0.0,0.0755,0.0024,,0.0857,,,0.0,151159,0.0,94
94,,zemu_control-69aa526,,,0.0,-0.1809,,,0.0,0.0,2.0773,,,-0.5239,8,0.0,1.0867,0.0786,,,,0.0,0.0,id_50,0.1452,,,0.0,-2.1828,0.0042,,0.2205,,,0.0,151160,0.0,95
95,,zemu_control-69aa526,,,0.0,1.484,,,0.0,0.0,0.1659,,,0.0609,8,0.0,2.0628,-0.1924,,,,0.0,0.0,id_50,0.0105,,,0.0,0.0611,0.0015,,1.3765,,,0.0,151161,0.0,96
96,,zemu_control-69aa526,,,0.0,3.2314,,,0.0,-0.0,-0.0167,,,-0.4977,8,0.0,1.3636,-0.0082,,,,0.0,0.0,id_50,-0.5256,,,0.0,-0.0525,0.0051,,4.3271,,,0.0,151162,0.0,97
97,,zemu_control-69aa526,,,0.0,4.8026,,,0.0,0.0,-0.4678,,,-0.036,8,0.0,1.2939,2.5197,,,,0.0,0.0,id_50,-0.7952,,,0.0,0.6446,0.0136,,2.9237,,,0.0,151163,0.0,98
98,,zemu_control-69aa526,,,0.0,8.1089,,,0.0,-0.0,-0.4794,,,-0.5062,8,0.0,2.8825,2.3874,,,,0.0,0.0,id_50,-1.343,,,0.0,0.7634,0.0184,,7.2682,,,0.0,151164,0.0,99
99,,zemu_control-69aa526,,,0.0,-0.0278,,,0.0,0.0,-0.066,,,0.0084,8,0.0,0.1958,-0.0295,,,,0.0,0.0,id_50,-0.0224,,,0.0,0.0009,-0.0026,,0.0835,,,0.0,151165,0.0,100
100,,zemu_control-69aa526,,,0.0,0.0054,,,0.0,0.0,-0.0205,,,-0.0209,8,0.0,0.2034,-0.0231,,,,0.0,0.0,id_50,-0.0141,,,0.0,0.0733,0.0028,,0.0079,,,0.0,151166,0.0,101
101,,zemu_control-69aa526,,,0.0,-0.0369,,,0.0,-0.0,0.0607,,,0.0087,8,0.0,0.2327,0.0105,,,,0.0,0.0,id_50,-0.0495,,,0.0,-0.0669,0.0021,,-0.0025,,,0.0,151167,0.0,102
102,,zemu_control-69aa526,,,0.0,-0.0115,,,-0.0,-0.0,0.0378,,,-0.0109,8,0.0,0.1835,-0.0056,,,,0.0,0.0,id_50,0.004,,,0.0,0.0059,0.0023,,-0.0451,,,0.0,151168,0.0,103
103,,zemu_control-69aa526,,,0.0,-0.0584,,,0.0,0.0,0.1379,,,-0.0105,8,0.0,0.1188,-0.0174,,,,0.0,0.0,id_50,-0.0165,,,0.0,-0.0596,0.0006,,-0.0928,,,0.0,151169,0.0,104
104,,zemu_control-69aa526,,,0.0,-0.255,,,0.0,0.0,0.0942,,,0.0286,8,0.0,0.0,-0.0086,,,,0.0,0.0,id_50,-0.0339,,,0.0,-0.0009,0.0002,,-0.3345,,,0.0,151170,0.0,105
105,,zemu_control-69aa526,,,0.0,1.063,,,0.0,0.0,-3.8921,,,0.9323,8,0.0,-0.0517,0.0338,,,,0.0,0.0,id_50,-0.1302,,,0.0,1.5613,0.0238,,2.5341,,,0.0,151171,0.0,106
106,,zemu_control-69aa526,,,0.0,-0.0795,,,0.0,-0.0,0.1555,,,-0.0226,8,0.0,0.2696,0.0347,,,,0.0,0.0,id_50,-0.0021,,,0.0,-0.021,0.0135,,-0.2373,,,0.0,151172,0.0,107
107,,zemu_control-69aa526,,,0.0,0.1175,,,0.0,-0.0,-0.1017,,,0.009,8,0.0,0.4762,-0.0018,,,,0.0,0.0,id_50,0.0025,,,0.0,0.1575,-0.0009,,0.0529,,,0.0,151173,0.0,108
108,,zemu_control-69aa526,,,0.0,1.0443,,,0.0,0.0,-4.0473,,,0.896,8,0.0,-0.1838,-0.0412,,,,0.0,0.0,id_50,-0.1827,,,0.0,1.5469,0.0245,,2.8482,,,0.0,151174,0.0,109
